"","Torque","Speed","Angle"
"7803",71.48,23.823,-17.089
"7804",71.236,23.823,-16.996
"7805",70.992,24.214,-16.901
"7806",70.504,23.823,-16.808
"7807",69.527,24.214,-16.713
"7808",69.283,23.823,-16.62
"7809",68.795,23.823,-16.527
"7810",67.574,23.823,-16.434
"7811",67.086,24.214,-16.34
"7812",67.086,23.823,-16.247
"7813",66.109,23.823,-16.153
"7814",66.353,23.823,-16.06
"7815",66.353,24.214,-15.966
"7816",66.109,23.823,-15.873
"7817",65.865,24.214,-15.778
"7818",66.353,23.823,-15.685
"7819",65.865,23.823,-15.592
"7820",65.865,24.214,-15.497
"7821",65.865,23.823,-15.404
"7822",66.109,24.214,-15.31
"7823",65.621,23.823,-15.217
"7824",65.865,23.823,-15.124
"7825",65.377,24.214,-15.029
"7826",65.132,23.823,-14.936
"7827",64.888,24.214,-14.841
"7828",65.132,23.823,-14.748
"7829",64.888,23.823,-14.655
"7830",64.644,24.214,-14.561
"7831",63.912,23.823,-14.468
"7832",63.912,24.214,-14.373
"7833",64.156,24.214,-14.279
"7834",63.912,23.432,-14.187
"7835",63.423,23.823,-14.094
"7836",63.179,24.214,-13.999
"7837",62.447,24.214,-13.905
"7838",62.447,23.823,-13.812
"7839",62.447,23.823,-13.719
"7840",61.959,23.823,-13.626
"7841",61.714,24.214,-13.531
"7842",60.982,23.823,-13.438
"7843",60.982,24.214,-13.343
"7844",60.982,23.823,-13.25
"7845",60.738,24.214,-13.156
"7846",60.982,23.823,-13.063
"7847",60.738,23.823,-12.97
"7848",60.738,24.214,-12.875
"7849",60.25,23.823,-12.782
"7850",60.25,24.214,-12.687
"7851",60.005,23.823,-12.594
"7852",60.25,24.214,-12.5
"7853",60.25,23.823,-12.407
"7854",59.761,23.823,-12.314
"7855",59.517,23.823,-12.221
"7856",59.029,24.214,-12.126
"7857",59.029,23.823,-12.033
"7858",58.296,24.214,-11.938
"7859",58.296,23.823,-11.845
"7860",58.296,23.823,-11.752
"7861",57.808,23.823,-11.659
"7862",57.564,23.823,-11.566
"7863",58.052,24.214,-11.472
"7864",57.808,24.214,-11.377
"7865",57.564,23.823,-11.284
"7866",57.564,23.823,-11.191
"7867",57.076,24.214,-11.096
"7868",57.076,23.823,-11.003
"7869",56.832,23.823,-10.91
"7870",56.343,24.214,-10.816
"7871",55.611,23.823,-10.723
"7872",55.123,24.214,-10.628
"7873",54.39,23.823,-10.535
"7874",53.902,23.823,-10.442
"7875",53.658,23.823,-10.349
"7876",53.414,24.214,-10.254
"7877",53.17,23.823,-10.161
"7878",52.925,23.823,-10.068
"7879",53.17,24.214,-9.973
"7880",52.681,24.214,-9.879
"7881",52.681,23.823,-9.786
"7882",53.17,23.823,-9.693
"7883",52.681,23.823,-9.6
"7884",52.681,23.823,-9.507
"7885",52.437,24.214,-9.412
"7886",52.193,24.214,-9.317
"7887",51.949,23.432,-9.226
"7888",51.949,22.651,-9.137
"7889",51.461,21.48,-9.054
"7890",51.461,21.48,-8.97
"7891",50.972,21.48,-8.886
"7892",50.484,20.699,-8.805
"7893",50.24,19.527,-8.729
"7894",50.24,18.746,-8.655
"7895",50.484,17.184,-8.588
"7896",49.996,16.793,-8.523
"7897",49.752,16.012,-8.46
"7898",49.507,16.012,-8.398
"7899",49.019,15.622,-8.337
"7900",49.019,14.45,-8.28
"7901",49.019,13.669,-8.227
"7902",48.287,13.278,-8.175
"7903",47.554,12.888,-8.124
"7904",47.066,12.497,-8.076
"7905",46.578,11.716,-8.03
"7906",46.089,11.716,-7.984
"7907",45.845,10.935,-7.941
"7908",45.357,10.154,-7.902
"7909",45.601,9.764,-7.864
"7910",45.113,10.154,-7.824
"7911",45.357,9.373,-7.787
"7912",44.869,8.982,-7.752
"7913",44.869,8.201,-7.72
"7914",44.869,8.201,-7.688
"7915",45.357,8.201,-7.656
"7916",45.113,7.42,-7.627
"7917",45.113,7.42,-7.598
"7918",44.869,7.03,-7.571
"7919",44.625,7.03,-7.543
"7920",44.38,6.249,-7.519
"7921",43.892,6.249,-7.494
"7922",43.404,5.858,-7.472
"7923",42.916,5.858,-7.449
"7924",42.427,5.468,-7.427
"7925",42.183,5.077,-7.407
"7926",41.939,5.468,-7.386
"7927",41.695,4.686,-7.368
"7928",41.939,4.296,-7.351
"7929",41.451,4.296,-7.334
"7930",41.695,4.296,-7.317
"7931",41.695,4.686,-7.299
"7932",41.695,4.296,-7.282
"7933",41.695,3.515,-7.269
"7934",41.939,3.515,-7.255
"7935",41.451,3.124,-7.243
"7936",41.207,3.515,-7.229
"7937",41.451,3.124,-7.217
"7938",40.474,3.515,-7.203
"7939",40.23,3.124,-7.191
"7940",39.254,2.734,-7.18
"7941",39.254,2.734,-7.169
"7942",38.521,2.734,-7.159
"7943",37.545,2.343,-7.15
"7944",37.056,2.343,-7.141
"7945",36.324,2.734,-7.13
"7946",35.591,2.343,-7.121
"7947",35.103,1.953,-7.113
"7948",34.127,1.953,-7.105
"7949",33.394,1.562,-7.099
"7950",33.394,1.953,-7.092
"7951",32.906,1.953,-7.084
"7952",32.173,1.562,-7.078
"7953",31.929,1.953,-7.07
"7954",32.173,1.953,-7.063
"7955",31.685,1.172,-7.058
"7956",31.441,1.562,-7.052
"7957",31.197,1.172,-7.047
"7958",30.22,1.562,-7.041
"7959",29.976,1.172,-7.037
"7960",29.976,1.562,-7.031
"7961",29.488,1.172,-7.026
"7962",28.755,1.172,-7.022
"7963",28.023,1.172,-7.017
"7964",27.046,0.781,-7.014
"7965",26.314,0.781,-7.011
"7966",25.582,-0.391,-7.012
"7967",25.093,0,-7.012
"7968",24.117,0,-7.012
"7969",23.873,0,-7.012
"7970",23.14,0,-7.012
"7971",22.408,0,-7.012
"7972",21.675,0,-7.012
"7973",20.699,0,-7.012
"7974",19.722,0,-7.012
"7975",18.99,0,-7.012
"7976",18.013,0,-7.012
"7977",17.037,0,-7.012
"7978",16.06,0,-7.012
"7979",14.595,0,-7.012
"7980",12.642,0,-7.012
"7981",10.933,0,-7.012
"7982",9.224,0,-7.012
"7983",7.271,0,-7.012
"7984",6.05,0,-7.012
"7985",3.853,0,-7.012
"7986",2.632,0,-7.012
"7987",0.435,0,-7.012
"7988",-1.03,-0.391,-7.014
"7989",-2.495,0,-7.014
"7990",-4.448,0,-7.014
"7991",-5.424,0,-7.014
"7992",-6.645,0,-7.014
"7993",-7.621,0,-7.014
"7994",-8.11,0,-7.014
"7995",-8.598,0,-7.014
"7996",-8.842,0,-7.014
"7997",-9.33,0,-7.014
"7998",-10.063,-0.391,-7.015
"7999",-10.795,0,-7.015
"8000",-11.284,0,-7.015
"8001",-12.26,-0.391,-7.017
"8002",-12.748,-1.172,-7.022
"8003",-13.237,-2.343,-7.031
"8004",-13.969,-2.734,-7.041
"8005",-14.457,-3.515,-7.055
"8006",-15.434,-3.515,-7.069
"8007",-17.143,-3.905,-7.084
"8008",-18.364,-3.905,-7.099
"8009",-19.34,-4.686,-7.118
"8010",-21.293,-5.468,-7.139
"8011",-22.514,-5.858,-7.162
"8012",-24.711,-5.858,-7.185
"8013",-26.176,-6.639,-7.211
"8014",-28.129,-6.639,-7.237
"8015",-29.838,-7.03,-7.264
"8016",-31.791,-7.42,-7.293
"8017",-33.012,-7.811,-7.324
"8018",-34.477,-8.201,-7.356
"8019",-36.43,-8.592,-7.389
"8020",-37.162,-8.982,-7.424
"8021",-38.627,-8.982,-7.459
"8022",-39.848,-9.373,-7.496
"8023",-40.825,-9.764,-7.534
"8024",-41.313,-10.154,-7.574
"8025",-42.045,-10.154,-7.613
"8026",-42.778,-10.545,-7.655
"8027",-43.266,-10.935,-7.697
"8028",-43.51,-11.326,-7.742
"8029",-43.998,-11.326,-7.786
"8030",-43.754,-12.107,-7.833
"8031",-44.731,-11.716,-7.879
"8032",-44.487,-12.107,-7.926
"8033",-44.731,-12.497,-7.975
"8034",-45.219,-12.888,-8.025
"8035",-45.952,-13.278,-8.077
"8036",-46.44,-12.888,-8.128
"8037",-47.172,-13.278,-8.179
"8038",-48.393,-13.669,-8.233
"8039",-48.881,-13.669,-8.286
"8040",-49.125,-14.45,-8.343
"8041",-50.102,-14.45,-8.399
"8042",-51.567,-14.841,-8.457
"8043",-52.055,-14.45,-8.514
"8044",-53.52,-14.45,-8.57
"8045",-54.252,-15.231,-8.629
"8046",-55.473,-15.622,-8.69
"8047",-55.961,-16.012,-8.753
"8048",-56.694,-16.012,-8.816
"8049",-57.67,-16.012,-8.878
"8050",-58.403,-16.012,-8.941
"8051",-59.135,-15.622,-9.002
"8052",-60.356,-16.403,-9.066
"8053",-61.088,-16.403,-9.13
"8054",-61.088,-17.574,-9.198
"8055",-61.821,-17.184,-9.266
"8056",-62.553,-17.184,-9.333
"8057",-63.286,-17.184,-9.4
"8058",-63.774,-17.184,-9.467
"8059",-64.506,-17.184,-9.534
"8060",-65.483,-17.574,-9.603
"8061",-65.971,-18.355,-9.674
"8062",-66.215,-18.355,-9.746
"8063",-67.192,-18.355,-9.818
"8064",-67.68,-17.965,-9.888
"8065",-68.168,-18.355,-9.96
"8066",-68.657,-18.355,-10.031
"8067",-68.412,-18.746,-10.105
"8068",-68.657,-19.137,-10.179
"8069",-69.145,-19.137,-10.254
"8070",-69.389,-18.746,-10.327
"8071",-70.366,-19.137,-10.402
"8072",-70.61,-18.746,-10.475
"8073",-70.854,-19.527,-10.552
"8074",-71.342,-19.527,-10.628
"8075",-71.83,-19.918,-10.706
"8076",-72.319,-19.918,-10.784
"8077",-73.051,-19.918,-10.861
"8078",-74.028,-19.918,-10.939
"8079",-75.004,-19.527,-11.015
"8080",-75.493,-19.918,-11.093
"8081",-75.981,-20.699,-11.174
"8082",-76.713,-20.699,-11.255
"8083",-77.202,-20.699,-11.336
"8084",-77.446,-19.918,-11.414
"8085",-77.934,-20.308,-11.493
"8086",-77.934,-20.308,-11.572
"8087",-78.422,-21.089,-11.655
"8088",-78.422,-21.089,-11.737
"8089",-78.178,-21.089,-11.819
"8090",-78.178,-20.699,-11.9
"8091",-78.666,-21.089,-11.983
"8092",-78.666,-20.699,-12.063
"8093",-78.666,-21.48,-12.147
"8094",-78.666,-21.48,-12.231
"8095",-79.155,-21.48,-12.315
"8096",-79.155,-21.48,-12.399
"8097",-79.155,-21.48,-12.483
"8098",-79.399,-21.48,-12.567
"8099",-79.155,-21.48,-12.651
"8100",-79.155,-21.87,-12.736
"8101",-79.155,-21.87,-12.822
"8102",-79.399,-22.261,-12.909
"8103",-79.399,-21.87,-12.994
"8104",-79.887,-21.87,-13.079
"8105",-80.375,-21.87,-13.165
"8106",-80.131,-21.48,-13.249
"8107",-80.864,-22.261,-13.336
"8108",-81.108,-22.651,-13.424
"8109",-81.108,-22.651,-13.513
"8110",-81.596,-22.261,-13.6
"8111",-81.596,-22.261,-13.687
"8112",-82.084,-21.87,-13.772
"8113",-82.329,-22.651,-13.861
"8114",-83.305,-22.651,-13.949
"8115",-83.305,-22.651,-14.038
"8116",-83.793,-22.651,-14.126
"8117",-84.282,-23.042,-14.216
"8118",-84.526,-22.261,-14.303
"8119",-84.77,-23.042,-14.393
"8120",-85.014,-22.261,-14.48
"8121",-85.258,-23.042,-14.57
"8122",-85.502,-23.042,-14.66
"8123",-85.258,-23.042,-14.75
"8124",-85.258,-23.042,-14.84
"8125",-85.258,-23.042,-14.93
"8126",-85.502,-23.042,-15.02
"8127",-85.746,-23.042,-15.11
"8128",-85.991,-23.042,-15.2
"8129",-85.991,-23.432,-15.292
"8130",-85.991,-23.042,-15.382
"8131",-85.746,-23.432,-15.473
"8132",-85.502,-23.042,-15.563
"8133",-85.258,-23.432,-15.655
"8134",-85.258,-23.042,-15.745
"8135",-85.258,-23.432,-15.836
"8136",-85.258,-23.823,-15.929
"8137",-85.258,-23.432,-16.021
"8138",-85.258,-23.432,-16.112
"8139",-85.258,-23.042,-16.202
"8140",-85.014,-23.432,-16.294
"8141",-85.014,-23.823,-16.387
"8142",-85.258,-23.432,-16.478
"8143",-85.258,-23.823,-16.571
"8144",-85.502,-23.432,-16.663
"8145",-85.991,-23.823,-16.756
"8146",-85.502,-23.823,-16.849
"8147",-85.502,-23.432,-16.941
"8148",-85.746,-23.823,-17.034
"8149",-85.991,-23.823,-17.127
"8150",-85.991,-23.823,-17.22
"8151",-85.746,-23.823,-17.313
"8152",-85.746,-23.823,-17.406
"8153",-85.502,-23.823,-17.499
"8154",-85.258,-23.823,-17.592
"8155",-85.014,-23.823,-17.685
"8156",-85.258,-23.823,-17.778
"8157",-84.77,-23.823,-17.871
"8158",-84.526,-24.214,-17.966
"8159",-84.77,-23.823,-18.059
"8160",-84.526,-23.823,-18.152
"8161",-84.282,-24.214,-18.247
"8162",-84.526,-23.823,-18.34
"8163",-84.282,-24.214,-18.434
"8164",-84.526,-24.214,-18.529
"8165",-84.526,-23.823,-18.622
"8166",-84.526,-24.214,-18.716
"8167",-84.282,-24.214,-18.811
"8168",-83.793,-24.214,-18.906
"8169",-84.037,-24.214,-19
"8170",-84.282,-23.823,-19.093
"8171",-84.037,-24.214,-19.188
"8172",-84.037,-24.214,-19.282
"8173",-84.037,-24.214,-19.377
"8174",-83.305,-24.604,-19.473
"8175",-83.549,-24.214,-19.568
"8176",-82.817,-23.823,-19.661
"8177",-82.573,-24.604,-19.757
"8178",-82.573,-24.604,-19.853
"8179",-82.573,-24.214,-19.948
"8180",-82.329,-24.214,-20.042
"8181",-82.329,-24.214,-20.137
"8182",-82.573,-24.214,-20.231
"8183",-82.573,-24.604,-20.327
"8184",-82.329,-24.604,-20.423
"8185",-82.329,-24.214,-20.518
"8186",-81.84,-24.214,-20.613
"8187",-81.84,-24.214,-20.707
"8188",-81.84,-24.604,-20.803
"8189",-81.84,-24.604,-20.899
"8190",-82.084,-24.214,-20.994
"8191",-82.084,-24.604,-21.09
"8192",-82.084,-24.604,-21.186
"8193",-81.84,-24.604,-21.282
"8194",-81.352,-24.214,-21.377
"8195",-81.108,-24.604,-21.473
"8196",-80.62,-24.604,-21.569
"8197",-80.864,-24.214,-21.664
"8198",-80.864,-24.604,-21.76
"8199",-80.62,-24.604,-21.856
"8200",-80.375,-24.604,-21.952
"8201",-80.131,-24.604,-22.048
"8202",-79.643,-24.604,-22.144
"8203",-79.643,-24.604,-22.24
"8204",-79.887,-24.214,-22.335
"8205",-79.887,-24.604,-22.431
"8206",-80.131,-24.604,-22.527
"8207",-79.643,-24.604,-22.623
"8208",-79.643,-24.604,-22.719
"8209",-79.399,-24.604,-22.816
"8210",-79.887,-24.604,-22.912
"8211",-79.887,-24.604,-23.008
"8212",-79.887,-24.604,-23.104
"8213",-79.887,-24.604,-23.2
"8214",-79.399,-24.995,-23.298
"8215",-79.399,-24.604,-23.394
"8216",-79.399,-24.604,-23.49
"8217",-79.643,-24.604,-23.586
"8218",-79.643,-24.604,-23.682
"8219",-79.643,-24.604,-23.778
"8220",-79.399,-24.995,-23.876
"8221",-79.399,-24.604,-23.972
"8222",-79.399,-24.604,-24.068
"8223",-79.643,-24.604,-24.164
"8224",-79.643,-24.604,-24.26
"8225",-79.643,-24.604,-24.356
"8226",-79.399,-24.995,-24.454
"8227",-79.155,-24.995,-24.552
"8228",-79.399,-24.604,-24.648
"8229",-79.399,-24.604,-24.744
"8230",-78.911,-24.604,-24.84
"8231",-78.666,-24.995,-24.938
"8232",-78.422,-24.214,-25.032
"8233",-78.422,-24.995,-25.13
"8234",-78.666,-24.995,-25.227
"8235",-78.422,-24.604,-25.324
"8236",-77.934,-24.995,-25.421
"8237",-77.69,-24.604,-25.517
"8238",-77.69,-24.604,-25.613
"8239",-78.178,-24.995,-25.711
"8240",-77.934,-24.995,-25.809
"8241",-77.446,-24.604,-25.905
"8242",-77.69,-24.604,-26.001
"8243",-77.69,-24.995,-26.099
"8244",-77.69,-24.995,-26.196
"8245",-77.202,-24.604,-26.292
"8246",-76.957,-24.604,-26.388
"8247",-77.202,-24.995,-26.486
"8248",-76.957,-24.604,-26.582
"8249",-76.225,-24.604,-26.678
"8250",-75.981,-24.995,-26.776
"8251",-75.981,-24.995,-26.874
"8252",-75.737,-24.995,-26.971
"8253",-75.248,-24.995,-27.069
"8254",-74.516,-24.604,-27.165
"8255",-74.272,-24.604,-27.261
"8256",-74.272,-24.604,-27.357
"8257",-73.784,-24.995,-27.455
"8258",-72.563,-24.995,-27.552
"8259",-72.075,-24.995,-27.65
"8260",-72.075,-24.995,-27.748
"8261",-71.586,-24.604,-27.844
"8262",-70.854,-24.995,-27.941
"8263",-70.61,-24.214,-28.036
"8264",-70.366,-24.995,-28.134
"8265",-70.121,-24.995,-28.231
"8266",-69.633,-24.995,-28.329
"8267",-69.389,-24.995,-28.427
"8268",-69.633,-24.604,-28.523
"8269",-69.145,-24.604,-28.619
"8270",-69.145,-24.995,-28.716
"8271",-68.901,-24.995,-28.814
"8272",-69.389,-24.995,-28.912
"8273",-69.145,-24.995,-29.009
"8274",-69.145,-24.604,-29.105
"8275",-69.389,-24.604,-29.202
"8276",-69.145,-24.995,-29.299
"8277",-68.657,-25.385,-29.398
"8278",-68.901,-24.995,-29.496
"8279",-68.657,-24.604,-29.592
"8280",-67.924,-24.604,-29.688
"8281",-67.68,-24.995,-29.786
"8282",-66.948,-24.604,-29.882
"8283",-66.459,-24.995,-29.98
"8284",-66.459,-25.385,-30.079
"8285",-65.483,-24.604,-30.175
"8286",-65.483,-24.995,-30.272
"8287",-64.506,-24.604,-30.369
"8288",-64.262,-24.604,-30.465
"8289",-64.018,-24.995,-30.562
"8290",-63.286,-25.385,-30.661
"8291",-63.041,-24.604,-30.758
"8292",-62.553,-24.604,-30.854
"8293",-62.065,-24.995,-30.951
"8294",-62.065,-24.995,-31.049
"8295",-61.577,-24.995,-31.147
"8296",-61.577,-24.995,-31.244
"8297",-60.844,-24.995,-31.342
"8298",-60.844,-24.604,-31.438
"8299",-60.356,-24.995,-31.536
"8300",-59.868,-24.995,-31.633
"8301",-59.868,-24.995,-31.731
"8302",-59.135,-24.604,-31.827
"8303",-58.647,-24.995,-31.925
"8304",-58.159,-25.385,-32.024
"8305",-58.403,-24.995,-32.121
"8306",-57.914,-24.604,-32.218
"8307",-57.182,-24.604,-32.314
"8308",-56.938,-24.995,-32.411
"8309",-56.45,-24.604,-32.507
"8310",-56.205,-25.385,-32.607
"8311",-55.473,-24.995,-32.704
"8312",-55.473,-24.604,-32.8
"8313",-54.741,-24.995,-32.898
"8314",-54.496,-24.604,-32.994
"8315",-54.496,-24.995,-33.092
"8316",-53.764,-25.385,-33.191
"8317",-53.52,-25.385,-33.29
"8318",-53.276,-24.604,-33.386
"8319",-53.276,-24.214,-33.481
"8320",-53.52,-24.604,-33.577
"8321",-53.276,-25.385,-33.676
"8322",-52.543,-25.385,-33.775
"8323",-52.055,-25.385,-33.874
"8324",-51.811,-25.385,-33.973
"8325",-51.567,-24.214,-34.068
"8326",-51.567,-24.214,-34.163
"8327",-51.323,-24.604,-34.259
"8328",-51.323,-24.995,-34.356
"8329",-51.323,-25.385,-34.456
"8330",-50.59,-25.776,-34.556
"8331",-50.102,-25.385,-34.655
"8332",-49.858,-24.604,-34.751
"8333",-49.37,-24.214,-34.846
"8334",-49.125,-24.604,-34.942
"8335",-48.881,-24.604,-35.038
"8336",-49.125,-24.995,-35.136
"8337",-48.393,-25.385,-35.235
"8338",-47.905,-25.776,-35.336
"8339",-47.661,-24.995,-35.433
"8340",-47.416,-24.604,-35.53
"8341",-47.172,-24.604,-35.626
"8342",-47.172,-24.604,-35.722
"8343",-47.416,-24.604,-35.818
"8344",-46.928,-24.995,-35.915
"8345",-46.928,-25.385,-36.015
"8346",-46.196,-25.385,-36.114
"8347",-46.44,-24.995,-36.211
"8348",-46.44,-24.995,-36.309
"8349",-46.196,-24.604,-36.405
"8350",-45.707,-24.604,-36.501
"8351",-44.975,-24.604,-36.597
"8352",-44.975,-25.776,-36.698
"8353",-44.243,-24.995,-36.796
"8354",-44.487,-24.995,-36.893
"8355",-43.754,-24.604,-36.989
"8356",-43.998,-24.214,-37.084
"8357",-43.266,-24.995,-37.182
"8358",-43.266,-25.385,-37.281
"8359",-43.022,-25.385,-37.38
"8360",-42.289,-25.385,-37.479
"8361",-42.289,-24.995,-37.577
"8362",-41.557,-24.604,-37.673
"8363",-41.557,-24.214,-37.768
"8364",-41.801,-24.995,-37.865
"8365",-41.801,-24.995,-37.963
"8366",-41.313,-24.995,-38.06
"8367",-41.801,-25.385,-38.16
"8368",-41.069,-24.995,-38.257
"8369",-41.557,-24.995,-38.355
"8370",-41.069,-24.995,-38.452
"8371",-41.069,-24.604,-38.549
"8372",-41.313,-24.604,-38.645
"8373",-40.825,-25.385,-38.744
"8374",-40.58,-24.995,-38.841
"8375",-40.336,-25.385,-38.941
"8376",-39.604,-24.995,-39.038
"8377",-39.848,-24.995,-39.136
"8378",-39.604,-24.604,-39.232
"8379",-39.604,-24.214,-39.327
"8380",-39.36,-24.604,-39.423
"8381",-38.871,-25.385,-39.522
"8382",-38.139,-25.776,-39.623
"8383",-38.139,-25.385,-39.722
"8384",-37.895,-24.995,-39.819
"8385",-37.407,-24.604,-39.915
"8386",-37.651,-24.214,-40.01
"8387",-37.407,-24.604,-40.106
"8388",-36.674,-25.385,-40.205
"8389",-36.186,-25.776,-40.306
"8390",-35.698,-25.385,-40.405
"8391",-35.942,-24.995,-40.503
"8392",-35.698,-24.214,-40.597
"8393",-35.209,-24.214,-40.692
"8394",-35.209,-24.604,-40.788
"8395",-35.454,-24.995,-40.886
"8396",-34.965,-25.385,-40.985
"8397",-34.477,-25.776,-41.086
"8398",-34.233,-25.385,-41.185
"8399",-34.477,-24.995,-41.282
"8400",-34.721,-23.823,-41.375
"8401",-34.233,-24.604,-41.472
"8402",-34.233,-24.995,-41.569
"8403",-34.233,-25.385,-41.668
"8404",-33.989,-25.776,-41.769
"8405",-33.745,-25.385,-41.868
"8406",-33.989,-24.604,-41.964
"8407",-33.745,-24.214,-42.059
"8408",-33.989,-24.214,-42.153
"8409",-33.5,-25.385,-42.253
"8410",-32.768,-25.385,-42.352
"8411",-32.768,-25.776,-42.452
"8412",-32.768,-24.604,-42.549
"8413",-32.28,-24.214,-42.643
"8414",-32.28,-24.604,-42.739
"8415",-32.036,-24.604,-42.835
"8416",-31.791,-25.385,-42.935
"8417",-31.547,-25.776,-43.035
"8418",-31.547,-25.385,-43.134
"8419",-31.303,-24.995,-43.232
"8420",-31.303,-24.604,-43.328
"8421",-31.303,-24.214,-43.423
"8422",-30.571,-24.604,-43.519
"8423",-30.571,-24.995,-43.616
"8424",-30.082,-25.776,-43.717
"8425",-30.327,-25.776,-43.818
"8426",-30.082,-25.385,-43.917
"8427",-29.594,-24.214,-44.012
"8428",-30.082,-24.214,-44.106
"8429",-29.838,-24.604,-44.202
"8430",-29.838,-24.604,-44.298
"8431",-29.594,-25.385,-44.398
"8432",-29.35,-25.385,-44.497
"8433",-29.106,-25.776,-44.597
"8434",-28.618,-24.995,-44.695
"8435",-29.106,-24.604,-44.791
"8436",-29.106,-24.214,-44.886
"8437",-28.862,-24.604,-44.982
"8438",-28.618,-24.995,-45.079
"8439",-27.885,-25.776,-45.18
"8440",-27.641,-25.776,-45.281
"8441",-27.885,-24.995,-45.378
"8442",-27.885,-24.604,-45.475
"8443",-27.885,-24.214,-45.569
"8444",-27.885,-24.604,-45.665
"8445",-27.641,-24.995,-45.763
"8446",-26.909,-25.776,-45.864
"8447",-26.664,-25.385,-45.963
"8448",-26.42,-25.385,-46.062
"8449",-26.42,-24.995,-46.16
"8450",-26.664,-23.823,-46.253
"8451",-26.42,-24.214,-46.347
"8452",-26.664,-24.604,-46.443
"8453",-25.688,-25.776,-46.544
"8454",-25.932,-25.776,-46.645
"8455",-25.444,-25.385,-46.744
"8456",-25.2,-24.995,-46.841
"8457",-25.444,-24.214,-46.936
"8458",-25.444,-24.214,-47.031
"8459",-25.2,-24.604,-47.127
"8460",-25.444,-25.385,-47.226
"8461",-24.955,-25.776,-47.327
"8462",-24.711,-25.776,-47.427
"8463",-24.955,-24.995,-47.525
"8464",-24.711,-24.604,-47.621
"8465",-24.711,-24.214,-47.716
"8466",-24.711,-24.214,-47.81
"8467",-24.467,-24.995,-47.908
"8468",-24.223,-25.776,-48.009
"8469",-24.223,-25.776,-48.109
"8470",-23.979,-25.385,-48.208
"8471",-24.223,-24.604,-48.305
"8472",-24.223,-24.214,-48.399
"8473",-23.735,-23.823,-48.492
"8474",-23.491,-24.604,-48.588
"8475",-22.758,-25.776,-48.689
"8476",-23.002,-25.776,-48.79
"8477",-22.758,-25.776,-48.89
"8478",-22.27,-24.995,-48.988
"8479",-22.27,-23.823,-49.081
"8480",-22.27,-24.214,-49.176
"8481",-22.27,-24.604,-49.272
"8482",-21.782,-25.776,-49.372
"8483",-21.538,-25.776,-49.473
"8484",-21.293,-25.776,-49.574
"8485",-21.049,-24.604,-49.67
"8486",-21.049,-24.214,-49.764
"8487",-21.049,-24.214,-49.859
"8488",-21.049,-24.995,-49.957
"8489",-21.049,-25.385,-50.056
"8490",-20.561,-25.776,-50.157
"8491",-20.561,-25.776,-50.257
"8492",-20.561,-24.604,-50.353
"8493",-20.561,-24.214,-50.448
"8494",-20.561,-24.214,-50.542
"8495",-20.561,-24.604,-50.639
"8496",-19.829,-24.995,-50.736
"8497",-19.829,-25.776,-50.837
"8498",-19.34,-25.385,-50.936
"8499",-19.584,-24.995,-51.034
"8500",-19.34,-24.995,-51.131
"8501",-19.584,-24.604,-51.227
"8502",-19.584,-24.604,-51.324
"8503",-19.584,-24.604,-51.42
"8504",-19.096,-25.385,-51.519
"8505",-19.096,-25.385,-51.618
"8506",-18.852,-25.385,-51.717
